key	date	value
Appluimonia	12/29/16 3:0:0	1.02345
Appluimonia	12/29/16 3:0:0	0.84401
Chlorodinine	12/29/16 3:0:0	0.753845
Methylosmolene	12/29/16 3:0:0	0.678143
AGOC-3A	12/29/16 3:0:0	0.640645
Chlorodinine	12/29/16 3:0:0	0.62242
Chlorodinine	12/29/16 3:0:0	0.464479
Methylosmolene	12/29/16 3:0:0	0.430307
AGOC-3A	12/29/16 3:0:0	0.387231
Methylosmolene	12/29/16 3:0:0	0.372002
Appluimonia	12/29/16 3:0:0	0.266273
Chlorodinine	12/29/16 3:0:0	0.239178
AGOC-3A	12/29/16 3:0:0	0.239178
Chlorodinine	12/29/16 3:0:0	0.208961
Methylosmolene	12/29/16 3:0:0	0.183774
Appluimonia	12/29/16 3:0:0	0.168475
AGOC-3A	12/29/16 3:0:0	0.157141
Methylosmolene	12/29/16 3:0:0	0.143466
Chlorodinine	12/29/16 3:0:0	0.131047
Methylosmolene	12/29/16 3:0:0	0.0752276
Methylosmolene	12/29/16 3:0:0	0.0523099
Chlorodinine	12/29/16 3:0:0	0.0286376
AGOC-3A	12/29/16 3:0:0	0.0164861
AGOC-3A	12/29/16 3:0:0	0.00728853
Appluimonia	12/29/16 3:0:0	0.0062261
Chlorodinine	12/29/16 4:0:0	2.25657
Methylosmolene	12/29/16 4:0:0	2.11112
AGOC-3A	12/29/16 4:0:0	1.88622
Chlorodinine	12/29/16 4:0:0	1.82884
Appluimonia	12/29/16 4:0:0	1.7803
Methylosmolene	12/29/16 4:0:0	1.70406
Methylosmolene	12/29/16 4:0:0	0.911616
Appluimonia	12/29/16 4:0:0	0.826662
Appluimonia	12/29/16 4:0:0	0.791036
AGOC-3A	12/29/16 4:0:0	0.775783
AGOC-3A	12/29/16 4:0:0	0.675907
Methylosmolene	12/29/16 4:0:0	0.669696
AGOC-3A	12/29/16 4:0:0	0.562219
Appluimonia	12/29/16 4:0:0	0.47321
Chlorodinine	12/29/16 4:0:0	0.4471
Appluimonia	12/29/16 4:0:0	0.421843
AGOC-3A	12/29/16 4:0:0	0.395971
Appluimonia	12/29/16 4:0:0	0.36459
Chlorodinine	12/29/16 4:0:0	0.35223
Methylosmolene	12/29/16 4:0:0	0.331662
AGOC-3A	12/29/16 4:0:0	0.321424
AGOC-3A	12/29/16 4:0:0	0.295814
Chlorodinine	12/29/16 4:0:0	0.295276
AGOC-3A	12/29/16 4:0:0	0.249443
Chlorodinine	12/29/16 4:0:0	0.236065
Appluimonia	12/29/16 4:0:0	0.213565
Methylosmolene	12/29/16 4:0:0	0.213455
Methylosmolene	12/29/16 4:0:0	0.193924
Appluimonia	12/29/16 4:0:0	0.140782
Chlorodinine	12/29/16 4:0:0	0.138069
Chlorodinine	12/29/16 4:0:0	0.12879
Methylosmolene	12/29/16 4:0:0	0.128652
Appluimonia	12/29/16 4:0:0	0.102292
Chlorodinine	12/29/16 4:0:0	0.0955994
AGOC-3A	12/29/16 4:0:0	0.0539159
Methylosmolene	12/29/16 4:0:0	0.0230622
Chlorodinine	12/29/16 5:0:0	2.88905
Methylosmolene	12/29/16 5:0:0	2.17626
AGOC-3A	12/29/16 5:0:0	2.15114
Appluimonia	12/29/16 5:0:0	1.8733
Appluimonia	12/29/16 5:0:0	1.78914
Appluimonia	12/29/16 5:0:0	1.73869
Appluimonia	12/29/16 5:0:0	1.32454
AGOC-3A	12/29/16 5:0:0	0.898235
AGOC-3A	12/29/16 5:0:0	0.771305
Methylosmolene	12/29/16 5:0:0	0.714198
Appluimonia	12/29/16 5:0:0	0.628341
Methylosmolene	12/29/16 5:0:0	0.582329
Methylosmolene	12/29/16 5:0:0	0.536279
Methylosmolene	12/29/16 5:0:0	0.535693
Chlorodinine	12/29/16 5:0:0	0.529997
AGOC-3A	12/29/16 5:0:0	0.486852
Appluimonia	12/29/16 5:0:0	0.476807
Methylosmolene	12/29/16 5:0:0	0.472221
Methylosmolene	12/29/16 5:0:0	0.435486
Appluimonia	12/29/16 5:0:0	0.368188
Chlorodinine	12/29/16 5:0:0	0.359863
AGOC-3A	12/29/16 5:0:0	0.347376
Chlorodinine	12/29/16 5:0:0	0.346365
AGOC-3A	12/29/16 5:0:0	0.340163
Methylosmolene	12/29/16 5:0:0	0.307982
Appluimonia	12/29/16 5:0:0	0.159572
Appluimonia	12/29/16 5:0:0	0.147472
Chlorodinine	12/29/16 5:0:0	0.116235
Chlorodinine	12/29/16 5:0:0	0.108959
AGOC-3A	12/29/16 5:0:0	0.107152
Chlorodinine	12/29/16 5:0:0	0.105432
Chlorodinine	12/29/16 5:0:0	0.101664
AGOC-3A	12/29/16 5:0:0	0.0847191
Methylosmolene	12/29/16 5:0:0	0.0287961
Chlorodinine	12/29/16 5:0:0	0.0120088
AGOC-3A	12/29/16 5:0:0	0.011552
Appluimonia	12/29/16 6:0:0	4.55226
Methylosmolene	12/29/16 6:0:0	2.69778
Chlorodinine	12/29/16 6:0:0	2.25177
AGOC-3A	12/29/16 6:0:0	2.24305
Appluimonia	12/29/16 6:0:0	2.14218
Methylosmolene	12/29/16 6:0:0	2.01473
AGOC-3A	12/29/16 6:0:0	1.82904
Chlorodinine	12/29/16 6:0:0	1.43449
AGOC-3A	12/29/16 6:0:0	1.39907
AGOC-3A	12/29/16 6:0:0	1.08772
Chlorodinine	12/29/16 6:0:0	0.880013
Appluimonia	12/29/16 6:0:0	0.822202
Appluimonia	12/29/16 6:0:0	0.793161
AGOC-3A	12/29/16 6:0:0	0.76205
Methylosmolene	12/29/16 6:0:0	0.756874
Chlorodinine	12/29/16 6:0:0	0.665899
Methylosmolene	12/29/16 6:0:0	0.630962
Methylosmolene	12/29/16 6:0:0	0.582765
Methylosmolene	12/29/16 6:0:0	0.520051
Appluimonia	12/29/16 6:0:0	0.507348
AGOC-3A	12/29/16 6:0:0	0.479357
AGOC-3A	12/29/16 6:0:0	0.467063
Chlorodinine	12/29/16 6:0:0	0.45469
Appluimonia	12/29/16 6:0:0	0.402391
Appluimonia	12/29/16 6:0:0	0.326066
Methylosmolene	12/29/16 6:0:0	0.277473
AGOC-3A	12/29/16 6:0:0	0.261439
Appluimonia	12/29/16 6:0:0	0.230005
Chlorodinine	12/29/16 6:0:0	0.217855
Methylosmolene	12/29/16 6:0:0	0.217128
Methylosmolene	12/29/16 6:0:0	0.180608
Appluimonia	12/29/16 6:0:0	0.180546
Chlorodinine	12/29/16 6:0:0	0.156031
Chlorodinine	12/29/16 6:0:0	0.130129
Chlorodinine	12/29/16 6:0:0	0.0293456
AGOC-3A	12/29/16 6:0:0	0.0180873
Appluimonia	12/29/16 7:0:0	2.53723
Chlorodinine	12/29/16 7:0:0	2.05648
AGOC-3A	12/29/16 7:0:0	1.97961
Methylosmolene	12/29/16 7:0:0	1.89772
Appluimonia	12/29/16 7:0:0	1.84663
Chlorodinine	12/29/16 7:0:0	1.06237
Chlorodinine	12/29/16 7:0:0	0.960752
Appluimonia	12/29/16 7:0:0	0.931081
Methylosmolene	12/29/16 7:0:0	0.912511
Methylosmolene	12/29/16 7:0:0	0.886891
AGOC-3A	12/29/16 7:0:0	0.845213
Appluimonia	12/29/16 7:0:0	0.735854
AGOC-3A	12/29/16 7:0:0	0.732249
Methylosmolene	12/29/16 7:0:0	0.57114
Chlorodinine	12/29/16 7:0:0	0.543242
Methylosmolene	12/29/16 7:0:0	0.523321
Appluimonia	12/29/16 7:0:0	0.482691
AGOC-3A	12/29/16 7:0:0	0.442373
Appluimonia	12/29/16 7:0:0	0.384355
AGOC-3A	12/29/16 7:0:0	0.372551
AGOC-3A	12/29/16 7:0:0	0.353083
Methylosmolene	12/29/16 7:0:0	0.324621
AGOC-3A	12/29/16 7:0:0	0.266709
Methylosmolene	12/29/16 7:0:0	0.262187
Chlorodinine	12/29/16 7:0:0	0.239045
Chlorodinine	12/29/16 7:0:0	0.209808
Chlorodinine	12/29/16 7:0:0	0.20736
Chlorodinine	12/29/16 7:0:0	0.152357
Chlorodinine	12/29/16 7:0:0	0.151236
Appluimonia	12/29/16 7:0:0	0.137431
Appluimonia	12/29/16 7:0:0	0.131923
AGOC-3A	12/29/16 7:0:0	0.124439
Appluimonia	12/29/16 7:0:0	0.115972
Methylosmolene	12/29/16 7:0:0	0.0813729
Methylosmolene	12/29/16 7:0:0	0.0798085
AGOC-3A	12/29/16 7:0:0	0.0309463
Chlorodinine	12/29/16 8:0:0	2.25943
Methylosmolene	12/29/16 8:0:0	2.16329
Appluimonia	12/29/16 8:0:0	2.05824
Chlorodinine	12/29/16 8:0:0	1.99986
AGOC-3A	12/29/16 8:0:0	1.92596
Methylosmolene	12/29/16 8:0:0	1.65163
Chlorodinine	12/29/16 8:0:0	1.13692
AGOC-3A	12/29/16 8:0:0	1.08967
Methylosmolene	12/29/16 8:0:0	0.845151
Methylosmolene	12/29/16 8:0:0	0.828772
Chlorodinine	12/29/16 8:0:0	0.69743
Chlorodinine	12/29/16 8:0:0	0.648985
Appluimonia	12/29/16 8:0:0	0.605314
AGOC-3A	12/29/16 8:0:0	0.522368
AGOC-3A	12/29/16 8:0:0	0.494186
AGOC-3A	12/29/16 8:0:0	0.432729
Methylosmolene	12/29/16 8:0:0	0.432455
AGOC-3A	12/29/16 8:0:0	0.413831
Appluimonia	12/29/16 8:0:0	0.378061
Appluimonia	12/29/16 8:0:0	0.356017
Chlorodinine	12/29/16 8:0:0	0.325886
Appluimonia	12/29/16 8:0:0	0.294398
Methylosmolene	12/29/16 8:0:0	0.238974
Appluimonia	12/29/16 8:0:0	0.203637
Appluimonia	12/29/16 8:0:0	0.185713
Appluimonia	12/29/16 8:0:0	0.179808
AGOC-3A	12/29/16 8:0:0	0.178039
Chlorodinine	12/29/16 8:0:0	0.175074
Chlorodinine	12/29/16 8:0:0	0.172643
Chlorodinine	12/29/16 8:0:0	0.135133
Methylosmolene	12/29/16 8:0:0	0.126185
Methylosmolene	12/29/16 8:0:0	0.118993
Methylosmolene	12/29/16 8:0:0	0.104943
Appluimonia	12/29/16 8:0:0	0.0307096
AGOC-3A	12/29/16 8:0:0	0.0288474
AGOC-3A	12/29/16 8:0:0	0.00916711
Appluimonia	12/29/16 9:0:0	6.07502
Methylosmolene	12/29/16 9:0:0	2.32331
Chlorodinine	12/29/16 9:0:0	2.26734
Appluimonia	12/29/16 9:0:0	2.03107
Appluimonia	12/29/16 9:0:0	1.97871
AGOC-3A	12/29/16 9:0:0	1.95669
Appluimonia	12/29/16 9:0:0	1.35164
Methylosmolene	12/29/16 9:0:0	1.20509
AGOC-3A	12/29/16 9:0:0	1.17987
Chlorodinine	12/29/16 9:0:0	1.12749
Methylosmolene	12/29/16 9:0:0	1.07592
Chlorodinine	12/29/16 9:0:0	1.04026
Chlorodinine	12/29/16 9:0:0	0.725585
AGOC-3A	12/29/16 9:0:0	0.716907
Appluimonia	12/29/16 9:0:0	0.709293
Methylosmolene	12/29/16 9:0:0	0.653308
Methylosmolene	12/29/16 9:0:0	0.608391
AGOC-3A	12/29/16 9:0:0	0.554598
Appluimonia	12/29/16 9:0:0	0.547179
Appluimonia	12/29/16 9:0:0	0.537627
AGOC-3A	12/29/16 9:0:0	0.511851
Chlorodinine	12/29/16 9:0:0	0.485552
AGOC-3A	12/29/16 9:0:0	0.475802
Appluimonia	12/29/16 9:0:0	0.457634
Chlorodinine	12/29/16 9:0:0	0.302646
Methylosmolene	12/29/16 9:0:0	0.291579
Methylosmolene	12/29/16 9:0:0	0.262384
AGOC-3A	12/29/16 9:0:0	0.249959
Chlorodinine	12/29/16 9:0:0	0.235303
Methylosmolene	12/29/16 9:0:0	0.219044
Chlorodinine	12/29/16 9:0:0	0.189997
AGOC-3A	12/29/16 9:0:0	0.126247
Appluimonia	12/29/16 9:0:0	0.0970664
AGOC-3A	12/29/16 9:0:0	0.0795262
Chlorodinine	12/29/16 9:0:0	0.044333
Methylosmolene	12/29/16 9:0:0	0.0297626
Chlorodinine	12/29/16 10:0:0	2.28018
Appluimonia	12/29/16 10:0:0	2.2661
Methylosmolene	12/29/16 10:0:0	2.15455
AGOC-3A	12/29/16 10:0:0	1.96393
AGOC-3A	12/29/16 10:0:0	1.54108
Appluimonia	12/29/16 10:0:0	1.39159
Chlorodinine	12/29/16 10:0:0	0.945782
Appluimonia	12/29/16 10:0:0	0.917041
AGOC-3A	12/29/16 10:0:0	0.824901
Methylosmolene	12/29/16 10:0:0	0.779043
Chlorodinine	12/29/16 10:0:0	0.724806
Chlorodinine	12/29/16 10:0:0	0.661111
Appluimonia	12/29/16 10:0:0	0.600218
Chlorodinine	12/29/16 10:0:0	0.513226
Methylosmolene	12/29/16 10:0:0	0.461569
AGOC-3A	12/29/16 10:0:0	0.440788
Methylosmolene	12/29/16 10:0:0	0.393404
Methylosmolene	12/29/16 10:0:0	0.384957
AGOC-3A	12/29/16 10:0:0	0.364503
AGOC-3A	12/29/16 10:0:0	0.359705
Methylosmolene	12/29/16 10:0:0	0.300626
Methylosmolene	12/29/16 10:0:0	0.293582
Chlorodinine	12/29/16 10:0:0	0.288618
Methylosmolene	12/29/16 10:0:0	0.277361
Appluimonia	12/29/16 10:0:0	0.245454
Appluimonia	12/29/16 10:0:0	0.218434
Appluimonia	12/29/16 10:0:0	0.181244
AGOC-3A	12/29/16 10:0:0	0.156907
Appluimonia	12/29/16 10:0:0	0.104244
AGOC-3A	12/29/16 10:0:0	0.0822489
AGOC-3A	12/29/16 10:0:0	0.0814721
Methylosmolene	12/29/16 10:0:0	0.0764672
Chlorodinine	12/29/16 10:0:0	0.0718479
Chlorodinine	12/29/16 10:0:0	0.0717525
Chlorodinine	12/29/16 10:0:0	0.0253247
Appluimonia	12/29/16 10:0:0	0.0132829
Appluimonia	12/29/16 11:0:0	3.90108
Appluimonia	12/29/16 11:0:0	2.28436
Methylosmolene	12/29/16 11:0:0	1.97438
Chlorodinine	12/29/16 11:0:0	1.93065
AGOC-3A	12/29/16 11:0:0	1.84823
Appluimonia	12/29/16 11:0:0	1.64958
Chlorodinine	12/29/16 11:0:0	1.14267
Methylosmolene	12/29/16 11:0:0	0.89321
AGOC-3A	12/29/16 11:0:0	0.799443
Appluimonia	12/29/16 11:0:0	0.727124
AGOC-3A	12/29/16 11:0:0	0.665157
AGOC-3A	12/29/16 11:0:0	0.573377
Chlorodinine	12/29/16 11:0:0	0.570644
AGOC-3A	12/29/16 11:0:0	0.547417
Appluimonia	12/29/16 11:0:0	0.537529
AGOC-3A	12/29/16 11:0:0	0.505761
Chlorodinine	12/29/16 11:0:0	0.492014
Chlorodinine	12/29/16 11:0:0	0.392663
Appluimonia	12/29/16 11:0:0	0.380159
Appluimonia	12/29/16 11:0:0	0.367444
Chlorodinine	12/29/16 11:0:0	0.352438
Chlorodinine	12/29/16 11:0:0	0.327918
Methylosmolene	12/29/16 11:0:0	0.32672
Methylosmolene	12/29/16 11:0:0	0.288637
AGOC-3A	12/29/16 11:0:0	0.283634
Methylosmolene	12/29/16 11:0:0	0.234993
Methylosmolene	12/29/16 11:0:0	0.225678
Appluimonia	12/29/16 11:0:0	0.189477
Chlorodinine	12/29/16 11:0:0	0.174723
Methylosmolene	12/29/16 11:0:0	0.16764
Appluimonia	12/29/16 11:0:0	0.120072
Methylosmolene	12/29/16 11:0:0	0.100401
AGOC-3A	12/29/16 11:0:0	0.0740339
AGOC-3A	12/29/16 11:0:0	0.0701959
Methylosmolene	12/29/16 11:0:0	0.0684589
Chlorodinine	12/29/16 11:0:0	0.0595808
Appluimonia	12/29/16 12:0:0	4.50658
AGOC-3A	12/29/16 12:0:0	3.33994
Chlorodinine	12/29/16 12:0:0	2.83641
AGOC-3A	12/29/16 12:0:0	2.37799
Chlorodinine	12/29/16 12:0:0	2.02519
Appluimonia	12/29/16 12:0:0	1.94461
Methylosmolene	12/29/16 12:0:0	1.69542
Methylosmolene	12/29/16 12:0:0	1.68187
Appluimonia	12/29/16 12:0:0	1.38427
AGOC-3A	12/29/16 12:0:0	1.23886
Chlorodinine	12/29/16 12:0:0	0.985406
Appluimonia	12/29/16 12:0:0	0.930551
Methylosmolene	12/29/16 12:0:0	0.706205
Chlorodinine	12/29/16 12:0:0	0.663609
AGOC-3A	12/29/16 12:0:0	0.585253
Methylosmolene	12/29/16 12:0:0	0.540915
Appluimonia	12/29/16 12:0:0	0.499547
AGOC-3A	12/29/16 12:0:0	0.440835
Appluimonia	12/29/16 12:0:0	0.413237
AGOC-3A	12/29/16 12:0:0	0.359607
AGOC-3A	12/29/16 12:0:0	0.297845
Methylosmolene	12/29/16 12:0:0	0.286055
Methylosmolene	12/29/16 12:0:0	0.259475
Appluimonia	12/29/16 12:0:0	0.223474
Chlorodinine	12/29/16 12:0:0	0.222074
AGOC-3A	12/29/16 12:0:0	0.212223
Methylosmolene	12/29/16 12:0:0	0.201706
Chlorodinine	12/29/16 12:0:0	0.180788
Chlorodinine	12/29/16 12:0:0	0.17499
Methylosmolene	12/29/16 12:0:0	0.153431
Appluimonia	12/29/16 12:0:0	0.108683
AGOC-3A	12/29/16 12:0:0	0.0983179
Chlorodinine	12/29/16 12:0:0	0.0750726
Chlorodinine	12/29/16 12:0:0	0.0325375
Appluimonia	12/29/16 12:0:0	0.0296798
Methylosmolene	12/29/16 12:0:0	0.0245879
AGOC-3A	12/29/16 13:0:0	2.71077
Chlorodinine	12/29/16 13:0:0	2.43263
Appluimonia	12/29/16 13:0:0	2.38427
Appluimonia	12/29/16 13:0:0	2.30026
Methylosmolene	12/29/16 13:0:0	2.23326
Chlorodinine	12/29/16 13:0:0	2.22414
AGOC-3A	12/29/16 13:0:0	2.19207
Methylosmolene	12/29/16 13:0:0	0.911646
Methylosmolene	12/29/16 13:0:0	0.726854
AGOC-3A	12/29/16 13:0:0	0.693556
Chlorodinine	12/29/16 13:0:0	0.677544
Methylosmolene	12/29/16 13:0:0	0.602209
Appluimonia	12/29/16 13:0:0	0.499188
Methylosmolene	12/29/16 13:0:0	0.498129
Appluimonia	12/29/16 13:0:0	0.496167
Appluimonia	12/29/16 13:0:0	0.493148
Chlorodinine	12/29/16 13:0:0	0.465469
Appluimonia	12/29/16 13:0:0	0.464055
AGOC-3A	12/29/16 13:0:0	0.455435
AGOC-3A	12/29/16 13:0:0	0.43745
AGOC-3A	12/29/16 13:0:0	0.415656
Appluimonia	12/29/16 13:0:0	0.366715
Methylosmolene	12/29/16 13:0:0	0.357121
AGOC-3A	12/29/16 13:0:0	0.276275
Chlorodinine	12/29/16 13:0:0	0.26415
Methylosmolene	12/29/16 13:0:0	0.240814
Chlorodinine	12/29/16 13:0:0	0.238841
AGOC-3A	12/29/16 13:0:0	0.223897
AGOC-3A	12/29/16 13:0:0	0.173693
Chlorodinine	12/29/16 13:0:0	0.172074
Methylosmolene	12/29/16 13:0:0	0.133714
Appluimonia	12/29/16 13:0:0	0.113575
Appluimonia	12/29/16 13:0:0	0.108105
Chlorodinine	12/29/16 13:0:0	0.0901526
Chlorodinine	12/29/16 13:0:0	0.0681063
Methylosmolene	12/29/16 13:0:0	0.0507128
AGOC-3A	12/29/16 14:0:0	2.37378
Methylosmolene	12/29/16 14:0:0	2.24036
Chlorodinine	12/29/16 14:0:0	2.2024
Appluimonia	12/29/16 14:0:0	1.95151
AGOC-3A	12/29/16 14:0:0	1.18059
Methylosmolene	12/29/16 14:0:0	1.17107
Chlorodinine	12/29/16 14:0:0	1.07185
Appluimonia	12/29/16 14:0:0	0.857772
AGOC-3A	12/29/16 14:0:0	0.726098
Appluimonia	12/29/16 14:0:0	0.673873
AGOC-3A	12/29/16 14:0:0	0.66198
AGOC-3A	12/29/16 14:0:0	0.625971
Chlorodinine	12/29/16 14:0:0	0.623689
Methylosmolene	12/29/16 14:0:0	0.617313
Chlorodinine	12/29/16 14:0:0	0.56329
Chlorodinine	12/29/16 14:0:0	0.559914
Appluimonia	12/29/16 14:0:0	0.524582
AGOC-3A	12/29/16 14:0:0	0.514197
Methylosmolene	12/29/16 14:0:0	0.508454
AGOC-3A	12/29/16 14:0:0	0.475771
Methylosmolene	12/29/16 14:0:0	0.438242
Appluimonia	12/29/16 14:0:0	0.435044
Chlorodinine	12/29/16 14:0:0	0.392187
Chlorodinine	12/29/16 14:0:0	0.363241
Methylosmolene	12/29/16 14:0:0	0.359223
Methylosmolene	12/29/16 14:0:0	0.348164
Chlorodinine	12/29/16 14:0:0	0.334175
Methylosmolene	12/29/16 14:0:0	0.290881
Appluimonia	12/29/16 14:0:0	0.259131
Methylosmolene	12/29/16 14:0:0	0.239542
Appluimonia	12/29/16 14:0:0	0.207292
Chlorodinine	12/29/16 14:0:0	0.152645
AGOC-3A	12/29/16 14:0:0	0.145312
Appluimonia	12/29/16 14:0:0	0.144151
AGOC-3A	12/29/16 14:0:0	0.139073
Appluimonia	12/29/16 14:0:0	0.0594913
Methylosmolene	12/29/16 15:0:0	2.26179
Chlorodinine	12/29/16 15:0:0	2.11932
AGOC-3A	12/29/16 15:0:0	2.02756
Appluimonia	12/29/16 15:0:0	1.96244
Chlorodinine	12/29/16 15:0:0	1.15862
AGOC-3A	12/29/16 15:0:0	1.15594
Appluimonia	12/29/16 15:0:0	1.08822
Chlorodinine	12/29/16 15:0:0	0.954854
Chlorodinine	12/29/16 15:0:0	0.717043
AGOC-3A	12/29/16 15:0:0	0.695098
Appluimonia	12/29/16 15:0:0	0.595619
Methylosmolene	12/29/16 15:0:0	0.577175
AGOC-3A	12/29/16 15:0:0	0.541364
Methylosmolene	12/29/16 15:0:0	0.489352
Appluimonia	12/29/16 15:0:0	0.475709
AGOC-3A	12/29/16 15:0:0	0.474318
Methylosmolene	12/29/16 15:0:0	0.473393
Appluimonia	12/29/16 15:0:0	0.457495
Appluimonia	12/29/16 15:0:0	0.456964
AGOC-3A	12/29/16 15:0:0	0.381148
Methylosmolene	12/29/16 15:0:0	0.324774
Chlorodinine	12/29/16 15:0:0	0.317447
Methylosmolene	12/29/16 15:0:0	0.293159
Chlorodinine	12/29/16 15:0:0	0.27892
AGOC-3A	12/29/16 15:0:0	0.251251
Chlorodinine	12/29/16 15:0:0	0.213398
Chlorodinine	12/29/16 15:0:0	0.198652
Appluimonia	12/29/16 15:0:0	0.187496
Methylosmolene	12/29/16 15:0:0	0.172111
Appluimonia	12/29/16 15:0:0	0.149669
AGOC-3A	12/29/16 15:0:0	0.117001
Chlorodinine	12/29/16 15:0:0	0.109192
Methylosmolene	12/29/16 15:0:0	0.104751
Methylosmolene	12/29/16 15:0:0	0.080871
AGOC-3A	12/29/16 15:0:0	0.0758484
Appluimonia	12/29/16 15:0:0	0.0115368
Chlorodinine	12/29/16 16:0:0	3.48986
Chlorodinine	12/29/16 16:0:0	2.36188
Appluimonia	12/29/16 16:0:0	2.35524
AGOC-3A	12/29/16 16:0:0	2.05634
Methylosmolene	12/29/16 16:0:0	1.88763
Methylosmolene	12/29/16 16:0:0	1.36342
Methylosmolene	12/29/16 16:0:0	1.11816
Appluimonia	12/29/16 16:0:0	1.09231
Methylosmolene	12/29/16 16:0:0	1.02058
AGOC-3A	12/29/16 16:0:0	0.908455
Appluimonia	12/29/16 16:0:0	0.831669
AGOC-3A	12/29/16 16:0:0	0.794217
AGOC-3A	12/29/16 16:0:0	0.757652
Appluimonia	12/29/16 16:0:0	0.750611
Chlorodinine	12/29/16 16:0:0	0.641116
Chlorodinine	12/29/16 16:0:0	0.633208
Appluimonia	12/29/16 16:0:0	0.397173
Methylosmolene	12/29/16 16:0:0	0.321757
AGOC-3A	12/29/16 16:0:0	0.32056
Chlorodinine	12/29/16 16:0:0	0.308802
AGOC-3A	12/29/16 16:0:0	0.262134
AGOC-3A	12/29/16 16:0:0	0.23589
AGOC-3A	12/29/16 16:0:0	0.23465
Appluimonia	12/29/16 16:0:0	0.198003
Chlorodinine	12/29/16 16:0:0	0.176164
Methylosmolene	12/29/16 16:0:0	0.165611
Appluimonia	12/29/16 16:0:0	0.115154
Methylosmolene	12/29/16 16:0:0	0.09603
Methylosmolene	12/29/16 16:0:0	0.0910788
Methylosmolene	12/29/16 16:0:0	0.0641655
Appluimonia	12/29/16 16:0:0	0.0550873
Chlorodinine	12/29/16 16:0:0	0.0499411
Appluimonia	12/29/16 16:0:0	0.0495964
Chlorodinine	12/29/16 16:0:0	0.0393591
AGOC-3A	12/29/16 16:0:0	0.0144553
Chlorodinine	12/29/16 16:0:0	0.00587896
Methylosmolene	12/29/16 17:0:0	2.30324
Chlorodinine	12/29/16 17:0:0	2.25034
AGOC-3A	12/29/16 17:0:0	2.181
Appluimonia	12/29/16 17:0:0	1.77318
Appluimonia	12/29/16 17:0:0	1.68781
Methylosmolene	12/29/16 17:0:0	0.982775
Methylosmolene	12/29/16 17:0:0	0.952798
Appluimonia	12/29/16 17:0:0	0.864442
Chlorodinine	12/29/16 17:0:0	0.844135
AGOC-3A	12/29/16 17:0:0	0.812539
Methylosmolene	12/29/16 17:0:0	0.807023
AGOC-3A	12/29/16 17:0:0	0.688487
Appluimonia	12/29/16 17:0:0	0.65687
Appluimonia	12/29/16 17:0:0	0.655156
Chlorodinine	12/29/16 17:0:0	0.542608
Methylosmolene	12/29/16 17:0:0	0.472624
Chlorodinine	12/29/16 17:0:0	0.470797
Chlorodinine	12/29/16 17:0:0	0.450429
AGOC-3A	12/29/16 17:0:0	0.446917
AGOC-3A	12/29/16 17:0:0	0.416642
Chlorodinine	12/29/16 17:0:0	0.411489
Methylosmolene	12/29/16 17:0:0	0.368115
Chlorodinine	12/29/16 17:0:0	0.360821
Methylosmolene	12/29/16 17:0:0	0.312622
AGOC-3A	12/29/16 17:0:0	0.297553
AGOC-3A	12/29/16 17:0:0	0.295295
Appluimonia	12/29/16 17:0:0	0.281355
Methylosmolene	12/29/16 17:0:0	0.229607
AGOC-3A	12/29/16 17:0:0	0.198853
Appluimonia	12/29/16 17:0:0	0.198009
Chlorodinine	12/29/16 17:0:0	0.151591
Methylosmolene	12/29/16 17:0:0	0.149905
Chlorodinine	12/29/16 17:0:0	0.135935
AGOC-3A	12/29/16 17:0:0	0.131365
Appluimonia	12/29/16 17:0:0	0.0640872
Appluimonia	12/29/16 17:0:0	0.0493034
Methylosmolene	12/29/16 18:0:0	2.22566
Appluimonia	12/29/16 18:0:0	2.08965
AGOC-3A	12/29/16 18:0:0	1.95366
AGOC-3A	12/29/16 18:0:0	1.91635
Chlorodinine	12/29/16 18:0:0	1.74348
Chlorodinine	12/29/16 18:0:0	1.59305
AGOC-3A	12/29/16 18:0:0	1.09514
Appluimonia	12/29/16 18:0:0	1.00847
Chlorodinine	12/29/16 18:0:0	0.909634
AGOC-3A	12/29/16 18:0:0	0.893313
Appluimonia	12/29/16 18:0:0	0.884023
Appluimonia	12/29/16 18:0:0	0.876218
AGOC-3A	12/29/16 18:0:0	0.852797
Methylosmolene	12/29/16 18:0:0	0.56484
Chlorodinine	12/29/16 18:0:0	0.558786
Methylosmolene	12/29/16 18:0:0	0.490553
Appluimonia	12/29/16 18:0:0	0.481175
Methylosmolene	12/29/16 18:0:0	0.477454
AGOC-3A	12/29/16 18:0:0	0.474048
Chlorodinine	12/29/16 18:0:0	0.402755
Methylosmolene	12/29/16 18:0:0	0.39421
AGOC-3A	12/29/16 18:0:0	0.377282
Methylosmolene	12/29/16 18:0:0	0.375976
Chlorodinine	12/29/16 18:0:0	0.304443
Appluimonia	12/29/16 18:0:0	0.300362
Methylosmolene	12/29/16 18:0:0	0.26843
Methylosmolene	12/29/16 18:0:0	0.262445
Appluimonia	12/29/16 18:0:0	0.228026
Chlorodinine	12/29/16 18:0:0	0.227065
Methylosmolene	12/29/16 18:0:0	0.148707
Appluimonia	12/29/16 18:0:0	0.132161
AGOC-3A	12/29/16 18:0:0	0.0775684
Chlorodinine	12/29/16 18:0:0	0.057688
AGOC-3A	12/29/16 18:0:0	0.0160741
